endpoint,Timestamp,VA,CO2Emission,Our_CO2_Emissions_In_Grams,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,23/10/2024 23.00,2966.98,61.42,182.23,,,,,,,,,,,,,,,,,,,,,
192.168.30.3,24/10/2024 00.00,3254.72,62.33,202.87,,,,,,,,,,,,,,,,,,,,,
192.168.28.2,24/10/2024 00.00,634.43,62.33,39.54,,,,,,,,,,,,,,,,,,,,,
192.168.30.2,24/10/2024 00.00,4266.51,62.33,265.93,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,24/10/2024 00.00,2962.74,62.33,184.67,,,,,,,,,,,,,,,,,,,,,
192.168.31.2,24/10/2024 00.00,2518.4,62.33,156.97,,,,,,,,,,,,,,,,,,,,,
192.168.28.3,24/10/2024 00.00,885.38,62.33,55.19,,,,,,,,,,,,,,,,,,,,,
192.168.33.2,24/10/2024 00.00,1054.72,62.33,65.74,,,,,,,,,,,,,,,,,,,,,
192.168.32.2,24/10/2024 00.00,563.21,62.33,35.1,,,,,,,,,,,,,,,,,,,,,
192.168.31.2,24/10/2024 01.00,2488.68,64.42,160.32,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,24/10/2024 01.00,2951.89,64.42,190.16,,,,,,,,,,,,,,,,,,,,,
192.168.30.2,24/10/2024 01.00,4254.72,64.42,274.09,,,,,,,,,,,,,,,,,,,,,
192.168.32.2,24/10/2024 01.00,561.32,64.42,36.16,,,,,,,,,,,,,,,,,,,,,
192.168.28.3,24/10/2024 01.00,887.74,64.42,57.19,,,,,,,,,,,,,,,,,,,,,
192.168.30.3,24/10/2024 01.00,3202.83,64.42,206.33,,,,,,,,,,,,,,,,,,,,,
192.168.33.2,24/10/2024 01.00,1066.04,64.42,68.67,,,,,,,,,,,,,,,,,,,,,
192.168.28.2,24/10/2024 01.00,628.77,64.42,40.51,,,,,,,,,,,,,,,,,,,,,
192.168.30.3,24/10/2024 02.00,3223.11,65.08,209.76,,,,,,,,,,,,,,,,,,,,,
192.168.32.2,24/10/2024 02.00,563.68,65.08,36.68,,,,,,,,,,,,,,,,,,,,,
192.168.31.2,24/10/2024 02.00,2493.4,65.08,162.27,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,24/10/2024 02.00,2960.85,65.08,192.69,,,,,,,,,,,,,,,,,,,,,
192.168.33.2,24/10/2024 02.00,1048.11,65.08,68.21,,,,,,,,,,,,,,,,,,,,,
192.168.28.2,24/10/2024 02.00,632.55,65.08,41.17,,,,,,,,,,,,,,,,,,,,,
192.168.28.3,24/10/2024 02.00,884.43,65.08,57.56,,,,,,,,,,,,,,,,,,,,,
192.168.30.2,24/10/2024 02.00,4239.15,65.08,275.88,,,,,,,,,,,,,,,,,,,,,
192.168.30.2,24/10/2024 03.00,4276.89,64.17,274.45,,,,,,,,,,,,,,,,,,,,,
192.168.30.3,24/10/2024 03.00,3209.43,64.17,205.95,,,,,,,,,,,,,,,,,,,,,
192.168.32.2,24/10/2024 03.00,560.38,64.17,35.96,,,,,,,,,,,,,,,,,,,,,
192.168.31.2,24/10/2024 03.00,2500.47,64.17,160.46,,,,,,,,,,,,,,,,,,,,,
192.168.28.3,24/10/2024 03.00,883.96,64.17,56.72,,,,,,,,,,,,,,,,,,,,,
192.168.33.2,24/10/2024 03.00,1066.04,64.17,68.41,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,24/10/2024 03.00,2952.36,64.17,189.45,,,,,,,,,,,,,,,,,,,,,
192.168.28.2,24/10/2024 03.00,632.55,64.17,40.59,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,24/10/2024 04.00,2972.17,61.58,183.03,,,,,,,,,,,,,,,,,,,,,
192.168.30.2,24/10/2024 04.00,4271.7,61.58,263.05,,,,,,,,,,,,,,,,,,,,,
192.168.28.3,24/10/2024 04.00,882.08,61.58,54.32,,,,,,,,,,,,,,,,,,,,,
192.168.30.3,24/10/2024 04.00,3241.98,61.58,199.64,,,,,,,,,,,,,,,,,,,,,
192.168.33.2,24/10/2024 04.00,1058.02,61.58,65.15,,,,,,,,,,,,,,,,,,,,,
192.168.32.2,24/10/2024 04.00,566.51,61.58,34.89,,,,,,,,,,,,,,,,,,,,,
192.168.28.2,24/10/2024 04.00,631.6,61.58,38.89,,,,,,,,,,,,,,,,,,,,,
192.168.31.2,24/10/2024 04.00,2506.6,61.58,154.36,,,,,,,,,,,,,,,,,,,,,
192.168.30.2,24/10/2024 05.00,4222.64,60.5,255.47,,,,,,,,,,,,,,,,,,,,,
192.168.32.2,24/10/2024 05.00,570.28,60.5,34.5,,,,,,,,,,,,,,,,,,,,,
192.168.30.3,24/10/2024 05.00,3234.43,60.5,195.68,,,,,,,,,,,,,,,,,,,,,
192.168.31.2,24/10/2024 05.00,2529.24,60.5,153.02,,,,,,,,,,,,,,,,,,,,,
192.168.28.2,24/10/2024 05.00,637.26,60.5,38.55,,,,,,,,,,,,,,,,,,,,,
192.168.33.2,24/10/2024 05.00,1073.11,60.5,64.92,,,,,,,,,,,,,,,,,,,,,
192.168.28.3,24/10/2024 05.00,887.74,60.5,53.71,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,24/10/2024 05.00,2936.32,60.5,177.65,,,,,,,,,,,,,,,,,,,,,
192.168.31.2,24/10/2024 06.00,2481.6,69.92,173.51,,,,,,,,,,,,,,,,,,,,,
192.168.32.2,24/10/2024 06.00,558.49,69.92,39.05,,,,,,,,,,,,,,,,,,,,,
192.168.28.2,24/10/2024 06.00,634.43,69.92,44.36,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,24/10/2024 06.00,2943.4,69.92,205.8,,,,,,,,,,,,,,,,,,,,,
192.168.28.3,24/10/2024 06.00,883.49,69.92,61.77,,,,,,,,,,,,,,,,,,,,,
192.168.30.2,24/10/2024 06.00,4227.83,69.92,295.61,,,,,,,,,,,,,,,,,,,,,
192.168.33.2,24/10/2024 06.00,1069.34,69.92,74.77,,,,,,,,,,,,,,,,,,,,,
192.168.30.3,24/10/2024 06.00,3203.3,69.92,223.97,,,,,,,,,,,,,,,,,,,,,
192.168.28.2,24/10/2024 07.00,630.19,69,43.48,,,,,,,,,,,,,,,,,,,,,
192.168.31.2,24/10/2024 07.00,2506.6,69,172.96,,,,,,,,,,,,,,,,,,,,,
192.168.33.2,24/10/2024 07.00,1058.49,69,73.04,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,24/10/2024 07.00,2932.08,69,202.31,,,,,,,,,,,,,,,,,,,,,
192.168.32.2,24/10/2024 07.00,562.74,69,38.83,,,,,,,,,,,,,,,,,,,,,
192.168.30.2,24/10/2024 07.00,4260.38,69,293.97,,,,,,,,,,,,,,,,,,,,,
192.168.30.3,24/10/2024 07.00,3214.15,69,221.78,,,,,,,,,,,,,,,,,,,,,
192.168.28.3,24/10/2024 07.00,877.36,69,60.54,,,,,,,,,,,,,,,,,,,,,
192.168.32.2,24/10/2024 08.00,558.02,69.75,38.92,,,,,,,,,,,,,,,,,,,,,
192.168.33.2,24/10/2024 08.00,1063.21,69.75,74.16,,,,,,,,,,,,,,,,,,,,,
192.168.28.2,24/10/2024 08.00,633.96,69.75,44.22,,,,,,,,,,,,,,,,,,,,,
192.168.28.3,24/10/2024 08.00,888.68,69.75,61.99,,,,,,,,,,,,,,,,,,,,,
192.168.31.2,24/10/2024 08.00,2481.13,69.75,173.06,,,,,,,,,,,,,,,,,,,,,
192.168.30.3,24/10/2024 08.00,3200.47,69.75,223.23,,,,,,,,,,,,,,,,,,,,,
192.168.30.2,24/10/2024 08.00,4245.28,69.75,296.11,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,24/10/2024 08.00,2951.89,69.75,205.89,,,,,,,,,,,,,,,,,,,,,
192.168.30.2,24/10/2024 09.00,4236.79,72.83,308.57,,,,,,,,,,,,,,,,,,,,,
192.168.28.2,24/10/2024 09.00,632.08,72.83,46.03,,,,,,,,,,,,,,,,,,,,,
192.168.31.2,24/10/2024 09.00,2495.75,72.83,181.77,,,,,,,,,,,,,,,,,,,,,
192.168.30.3,24/10/2024 09.00,3221.23,72.83,234.6,,,,,,,,,,,,,,,,,,,,,
192.168.33.2,24/10/2024 09.00,1053.77,72.83,76.75,,,,,,,,,,,,,,,,,,,,,
192.168.28.3,24/10/2024 09.00,881.6,72.83,64.21,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,24/10/2024 09.00,2950.94,72.83,214.92,,,,,,,,,,,,,,,,,,,,,
192.168.32.2,24/10/2024 09.00,550.47,72.83,40.09,,,,,,,,,,,,,,,,,,,,,
192.168.31.2,24/10/2024 10.00,2514.15,61.25,153.99,,,,,,,,,,,,,,,,,,,,,
192.168.28.2,24/10/2024 10.00,638.21,61.25,39.09,,,,,,,,,,,,,,,,,,,,,
192.168.30.2,24/10/2024 10.00,4265.09,61.25,261.24,,,,,,,,,,,,,,,,,,,,,
192.168.28.3,24/10/2024 10.00,888.21,61.25,54.4,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,24/10/2024 10.00,2944.34,61.25,180.34,,,,,,,,,,,,,,,,,,,,,
192.168.33.2,24/10/2024 10.00,1085.85,61.25,66.51,,,,,,,,,,,,,,,,,,,,,
192.168.32.2,24/10/2024 10.00,558.96,61.25,34.24,,,,,,,,,,,,,,,,,,,,,
192.168.30.3,24/10/2024 10.00,3202.36,61.25,196.14,,,,,,,,,,,,,,,,,,,,,
192.168.28.3,24/10/2024 11.00,888.68,56.08,49.84,,,,,,,,,,,,,,,,,,,,,
192.168.33.2,24/10/2024 11.00,1100,56.08,61.69,,,,,,,,,,,,,,,,,,,,,
192.168.31.2,24/10/2024 11.00,2520.28,56.08,141.34,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,24/10/2024 11.00,2957.08,56.08,165.83,,,,,,,,,,,,,,,,,,,,,
192.168.28.2,24/10/2024 11.00,631.13,56.08,35.39,,,,,,,,,,,,,,,,,,,,,
192.168.32.2,24/10/2024 11.00,563.68,56.08,31.61,,,,,,,,,,,,,,,,,,,,,
192.168.30.2,24/10/2024 11.00,4233.96,56.08,237.44,,,,,,,,,,,,,,,,,,,,,
192.168.30.3,24/10/2024 11.00,3187.26,56.08,178.74,,,,,,,,,,,,,,,,,,,,,
192.168.28.2,24/10/2024 12.00,635.85,55.83,35.5,,,,,,,,,,,,,,,,,,,,,
192.168.32.2,24/10/2024 12.00,558.96,55.83,31.21,,,,,,,,,,,,,,,,,,,,,
192.168.30.3,24/10/2024 12.00,3218.4,55.83,179.68,,,,,,,,,,,,,,,,,,,,,
192.168.30.2,24/10/2024 12.00,4248.11,55.83,237.17,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,24/10/2024 12.00,2955.19,55.83,164.99,,,,,,,,,,,,,,,,,,,,,
192.168.31.2,24/10/2024 12.00,2483.02,55.83,138.63,,,,,,,,,,,,,,,,,,,,,
192.168.28.3,24/10/2024 12.00,889.62,55.83,49.67,,,,,,,,,,,,,,,,,,,,,
192.168.33.2,24/10/2024 12.00,1097.17,55.83,61.26,,,,,,,,,,,,,,,,,,,,,
192.168.28.3,24/10/2024 13.00,886.32,53.58,47.49,,,,,,,,,,,,,,,,,,,,,
192.168.30.2,24/10/2024 13.00,4260.85,53.58,228.3,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,24/10/2024 13.00,3000.94,53.58,160.79,,,,,,,,,,,,,,,,,,,,,
192.168.28.2,24/10/2024 13.00,634.43,53.58,33.99,,,,,,,,,,,,,,,,,,,,,
192.168.33.2,24/10/2024 13.00,1079.25,53.58,57.83,,,,,,,,,,,,,,,,,,,,,
192.168.32.2,24/10/2024 13.00,556.13,53.58,29.8,,,,,,,,,,,,,,,,,,,,,
192.168.31.2,24/10/2024 13.00,2507.08,53.58,134.33,,,,,,,,,,,,,,,,,,,,,
192.168.30.3,24/10/2024 13.00,3209.43,53.58,171.96,,,,,,,,,,,,,,,,,,,,,
192.168.30.3,24/10/2024 14.00,3199.53,53.17,170.12,,,,,,,,,,,,,,,,,,,,,
192.168.33.2,24/10/2024 14.00,1088.21,53.17,57.86,,,,,,,,,,,,,,,,,,,,,
192.168.28.2,24/10/2024 14.00,633.02,53.17,33.66,,,,,,,,,,,,,,,,,,,,,
192.168.31.2,24/10/2024 14.00,2520.28,53.17,134,,,,,,,,,,,,,,,,,,,,,
192.168.30.2,24/10/2024 14.00,4297.64,53.17,228.51,,,,,,,,,,,,,,,,,,,,,
192.168.32.2,24/10/2024 14.00,556.6,53.17,29.59,,,,,,,,,,,,,,,,,,,,,
192.168.28.3,24/10/2024 14.00,889.62,53.17,47.3,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,24/10/2024 14.00,3014.62,53.17,160.29,,,,,,,,,,,,,,,,,,,,,
192.168.32.2,24/10/2024 15.00,575,62.5,35.94,,,,,,,,,,,,,,,,,,,,,
192.168.31.2,24/10/2024 15.00,2474.06,62.5,154.63,,,,,,,,,,,,,,,,,,,,,
192.168.33.2,24/10/2024 15.00,1095.75,62.5,68.48,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,24/10/2024 15.00,2971.23,62.5,185.7,,,,,,,,,,,,,,,,,,,,,
192.168.28.3,24/10/2024 15.00,883.49,62.5,55.22,,,,,,,,,,,,,,,,,,,,,
192.168.30.3,24/10/2024 15.00,3207.08,62.5,200.44,,,,,,,,,,,,,,,,,,,,,
192.168.28.2,24/10/2024 15.00,633.96,62.5,39.62,,,,,,,,,,,,,,,,,,,,,
192.168.30.2,24/10/2024 15.00,4246.23,62.5,265.39,,,,,,,,,,,,,,,,,,,,,
192.168.30.2,24/10/2024 16.00,4257.08,65.58,279.18,,,,,,,,,,,,,,,,,,,,,
192.168.30.3,24/10/2024 16.00,3201.89,65.58,209.98,,,,,,,,,,,,,,,,,,,,,
192.168.28.2,24/10/2024 16.00,635.85,65.58,41.7,,,,,,,,,,,,,,,,,,,,,
192.168.33.2,24/10/2024 16.00,1097.17,65.58,71.95,,,,,,,,,,,,,,,,,,,,,
192.168.31.2,24/10/2024 16.00,2499.06,65.58,163.89,,,,,,,,,,,,,,,,,,,,,
192.168.32.2,24/10/2024 16.00,558.02,65.58,36.59,,,,,,,,,,,,,,,,,,,,,
192.168.28.3,24/10/2024 16.00,888.21,65.58,58.25,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,24/10/2024 16.00,2970.75,65.58,194.82,,,,,,,,,,,,,,,,,,,,,
192.168.31.2,24/10/2024 17.00,2506.13,66.42,166.46,,,,,,,,,,,,,,,,,,,,,
192.168.33.2,24/10/2024 17.00,1088.21,66.42,72.28,,,,,,,,,,,,,,,,,,,,,
192.168.30.2,24/10/2024 17.00,4289.62,66.42,284.92,,,,,,,,,,,,,,,,,,,,,
192.168.32.2,24/10/2024 17.00,555.19,66.42,36.88,,,,,,,,,,,,,,,,,,,,,
192.168.28.2,24/10/2024 17.00,628.3,66.42,41.73,,,,,,,,,,,,,,,,,,,,,
192.168.28.3,24/10/2024 17.00,886.79,66.42,58.9,,,,,,,,,,,,,,,,,,,,,
192.168.30.3,24/10/2024 17.00,3206.6,66.42,212.98,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,24/10/2024 17.00,2983.02,66.42,198.13,,,,,,,,,,,,,,,,,,,,,
192.168.30.3,24/10/2024 18.00,3201.89,62.42,199.86,,,,,,,,,,,,,,,,,,,,,
192.168.31.2,24/10/2024 18.00,2483.96,62.42,155.05,,,,,,,,,,,,,,,,,,,,,
192.168.28.2,24/10/2024 18.00,632.55,62.42,39.48,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,24/10/2024 18.00,2947.64,62.42,183.99,,,,,,,,,,,,,,,,,,,,,
192.168.32.2,24/10/2024 18.00,551.89,62.42,34.45,,,,,,,,,,,,,,,,,,,,,
192.168.33.2,24/10/2024 18.00,1047.64,62.42,65.39,,,,,,,,,,,,,,,,,,,,,
192.168.28.3,24/10/2024 18.00,883.49,62.42,55.15,,,,,,,,,,,,,,,,,,,,,
192.168.30.2,24/10/2024 18.00,4232.55,62.42,264.2,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,24/10/2024 19.00,2954.24,53.17,157.08,,,,,,,,,,,,,,,,,,,,,
192.168.28.3,24/10/2024 19.00,882.55,53.17,46.93,,,,,,,,,,,,,,,,,,,,,
192.168.30.3,24/10/2024 19.00,3238.21,53.17,172.18,,,,,,,,,,,,,,,,,,,,,
192.168.28.2,24/10/2024 19.00,632.55,53.17,33.63,,,,,,,,,,,,,,,,,,,,,
192.168.31.2,24/10/2024 19.00,2503.3,53.17,133.1,,,,,,,,,,,,,,,,,,,,,
192.168.32.2,24/10/2024 19.00,558.96,53.17,29.72,,,,,,,,,,,,,,,,,,,,,
192.168.30.2,24/10/2024 19.00,4271.7,53.17,227.13,,,,,,,,,,,,,,,,,,,,,
192.168.33.2,24/10/2024 19.00,1070.75,53.17,56.93,,,,,,,,,,,,,,,,,,,,,
192.168.30.2,24/10/2024 20.00,4272.64,50.25,214.7,,,,,,,,,,,,,,,,,,,,,
192.168.31.2,24/10/2024 20.00,2491.04,50.25,125.17,,,,,,,,,,,,,,,,,,,,,
192.168.28.3,24/10/2024 20.00,886.32,50.25,44.54,,,,,,,,,,,,,,,,,,,,,
192.168.32.2,24/10/2024 20.00,560.38,50.25,28.16,,,,,,,,,,,,,,,,,,,,,
192.168.33.2,24/10/2024 20.00,1058.49,50.25,53.19,,,,,,,,,,,,,,,,,,,,,
192.168.28.2,24/10/2024 20.00,628.77,50.25,31.6,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,24/10/2024 20.00,2941.98,50.25,147.83,,,,,,,,,,,,,,,,,,,,,
192.168.30.3,24/10/2024 20.00,3210.85,50.25,161.35,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,24/10/2024 21.00,2961.79,47.67,141.19,,,,,,,,,,,,,,,,,,,,,
192.168.33.2,24/10/2024 21.00,1067.92,47.67,50.91,,,,,,,,,,,,,,,,,,,,,
192.168.31.2,24/10/2024 21.00,2513.68,47.67,119.83,,,,,,,,,,,,,,,,,,,,,
192.168.32.2,24/10/2024 21.00,561.79,47.67,26.78,,,,,,,,,,,,,,,,,,,,,
192.168.28.2,24/10/2024 21.00,635.38,47.67,30.29,,,,,,,,,,,,,,,,,,,,,
192.168.28.3,24/10/2024 21.00,888.21,47.67,42.34,,,,,,,,,,,,,,,,,,,,,
192.168.30.3,24/10/2024 21.00,3251.89,47.67,155.02,,,,,,,,,,,,,,,,,,,,,
192.168.30.2,24/10/2024 21.00,4319.34,47.67,205.9,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,24/10/2024 22.00,2973.58,51.58,153.38,,,,,,,,,,,,,,,,,,,,,
192.168.28.2,24/10/2024 22.00,626.42,51.58,32.31,,,,,,,,,,,,,,,,,,,,,
192.168.32.2,24/10/2024 22.00,556.13,51.58,28.69,,,,,,,,,,,,,,,,,,,,,
192.168.28.3,24/10/2024 22.00,881.6,51.58,45.47,,,,,,,,,,,,,,,,,,,,,
192.168.33.2,24/10/2024 22.00,1057.08,51.58,54.52,,,,,,,,,,,,,,,,,,,,,
192.168.30.3,24/10/2024 22.00,3208.02,51.58,165.47,,,,,,,,,,,,,,,,,,,,,
192.168.30.2,24/10/2024 22.00,4250.47,51.58,219.24,,,,,,,,,,,,,,,,,,,,,
192.168.31.2,24/10/2024 22.00,2495.75,51.58,128.73,,,,,,,,,,,,,,,,,,,,,
192.168.32.2,24/10/2024 23.00,560.85,51.67,28.98,,,,,,,,,,,,,,,,,,,,,
192.168.33.2,24/10/2024 23.00,1053.3,51.67,54.42,,,,,,,,,,,,,,,,,,,,,
192.168.30.2,24/10/2024 23.00,4250.47,51.67,219.62,,,,,,,,,,,,,,,,,,,,,
192.168.31.2,24/10/2024 23.00,2505.66,51.67,129.47,,,,,,,,,,,,,,,,,,,,,
192.168.28.2,24/10/2024 23.00,627.83,51.67,32.44,,,,,,,,,,,,,,,,,,,,,
192.168.30.3,24/10/2024 23.00,3208.02,51.67,165.76,,,,,,,,,,,,,,,,,,,,,
192.168.28.3,24/10/2024 23.00,885.85,51.67,45.77,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,24/10/2024 23.00,2933.96,51.67,151.6,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,25/10/2024 00.00,2947.64,53.42,157.46,,,,,,,,,,,,,,,,,,,,,
192.168.28.2,25/10/2024 00.00,629.72,53.42,33.64,,,,,,,,,,,,,,,,,,,,,
192.168.33.2,25/10/2024 00.00,1049.53,53.42,56.07,,,,,,,,,,,,,,,,,,,,,
192.168.30.3,25/10/2024 00.00,3196.7,53.42,170.77,,,,,,,,,,,,,,,,,,,,,
192.168.32.2,25/10/2024 00.00,560.85,53.42,29.96,,,,,,,,,,,,,,,,,,,,,
192.168.28.3,25/10/2024 00.00,882.08,53.42,47.12,,,,,,,,,,,,,,,,,,,,,
192.168.31.2,25/10/2024 00.00,2481.6,53.42,132.57,,,,,,,,,,,,,,,,,,,,,
192.168.30.2,25/10/2024 00.00,4287.74,53.42,229.05,,,,,,,,,,,,,,,,,,,,,
192.168.33.2,25/10/2024 01.00,1038.68,51.5,53.49,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,25/10/2024 01.00,2947.64,51.5,151.8,,,,,,,,,,,,,,,,,,,,,
192.168.30.3,25/10/2024 01.00,3220.28,51.5,165.84,,,,,,,,,,,,,,,,,,,,,
192.168.31.2,25/10/2024 01.00,2478.77,51.5,127.66,,,,,,,,,,,,,,,,,,,,,
192.168.30.2,25/10/2024 01.00,4257.08,51.5,219.24,,,,,,,,,,,,,,,,,,,,,
192.168.28.3,25/10/2024 01.00,885.85,51.5,45.62,,,,,,,,,,,,,,,,,,,,,
192.168.28.2,25/10/2024 01.00,630.66,51.5,32.48,,,,,,,,,,,,,,,,,,,,,
192.168.32.2,25/10/2024 01.00,557.08,51.5,28.69,,,,,,,,,,,,,,,,,,,,,
192.168.28.3,25/10/2024 02.00,884.43,55.25,48.86,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,25/10/2024 02.00,2968.4,55.25,164,,,,,,,,,,,,,,,,,,,,,
192.168.33.2,25/10/2024 02.00,1059.9,55.25,58.56,,,,,,,,,,,,,,,,,,,,,
192.168.28.2,25/10/2024 02.00,631.13,55.25,34.87,,,,,,,,,,,,,,,,,,,,,
192.168.32.2,25/10/2024 02.00,566.51,55.25,31.3,,,,,,,,,,,,,,,,,,,,,
192.168.30.2,25/10/2024 02.00,4284.9,55.25,236.74,,,,,,,,,,,,,,,,,,,,,
192.168.31.2,25/10/2024 02.00,2487.26,55.25,137.42,,,,,,,,,,,,,,,,,,,,,
192.168.30.3,25/10/2024 02.00,3237.74,55.25,178.89,,,,,,,,,,,,,,,,,,,,,
192.168.31.2,25/10/2024 03.00,2470.75,54.33,134.24,,,,,,,,,,,,,,,,,,,,,
192.168.32.2,25/10/2024 03.00,560.38,54.33,30.45,,,,,,,,,,,,,,,,,,,,,
192.168.28.2,25/10/2024 03.00,633.02,54.33,34.39,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,25/10/2024 03.00,2952.36,54.33,160.4,,,,,,,,,,,,,,,,,,,,,
192.168.33.2,25/10/2024 03.00,1053.3,54.33,57.23,,,,,,,,,,,,,,,,,,,,,
192.168.30.3,25/10/2024 03.00,3204.24,54.33,174.09,,,,,,,,,,,,,,,,,,,,,
192.168.28.3,25/10/2024 03.00,884.43,54.33,48.05,,,,,,,,,,,,,,,,,,,,,
192.168.30.2,25/10/2024 03.00,4271.7,54.33,232.08,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,25/10/2024 04.00,2952.83,54.92,162.17,,,,,,,,,,,,,,,,,,,,,
192.168.32.2,25/10/2024 04.00,559.43,54.92,30.72,,,,,,,,,,,,,,,,,,,,,
192.168.30.3,25/10/2024 04.00,3219.81,54.92,176.83,,,,,,,,,,,,,,,,,,,,,
192.168.31.2,25/10/2024 04.00,2475.94,54.92,135.98,,,,,,,,,,,,,,,,,,,,,
192.168.33.2,25/10/2024 04.00,1058.49,54.92,58.13,,,,,,,,,,,,,,,,,,,,,
192.168.28.2,25/10/2024 04.00,630.66,54.92,34.64,,,,,,,,,,,,,,,,,,,,,
192.168.30.2,25/10/2024 04.00,4236.79,54.92,232.68,,,,,,,,,,,,,,,,,,,,,
192.168.28.3,25/10/2024 04.00,878.3,54.92,48.24,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,25/10/2024 05.00,2960.38,53.33,157.88,,,,,,,,,,,,,,,,,,,,,
192.168.28.2,25/10/2024 05.00,632.08,53.33,33.71,,,,,,,,,,,,,,,,,,,,,
192.168.32.2,25/10/2024 05.00,556.13,53.33,29.66,,,,,,,,,,,,,,,,,,,,,
192.168.33.2,25/10/2024 05.00,1055.66,53.33,56.3,,,,,,,,,,,,,,,,,,,,,
192.168.28.3,25/10/2024 05.00,886.79,53.33,47.29,,,,,,,,,,,,,,,,,,,,,
192.168.30.2,25/10/2024 05.00,4283.49,53.33,228.44,,,,,,,,,,,,,,,,,,,,,
192.168.30.3,25/10/2024 05.00,3247.17,53.33,173.17,,,,,,,,,,,,,,,,,,,,,
192.168.31.2,25/10/2024 05.00,2513.21,53.33,134.03,,,,,,,,,,,,,,,,,,,,,
192.168.28.2,25/10/2024 06.00,630.19,55.5,34.98,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,25/10/2024 06.00,2949.06,55.5,163.67,,,,,,,,,,,,,,,,,,,,,
192.168.33.2,25/10/2024 06.00,1061.79,55.5,58.93,,,,,,,,,,,,,,,,,,,,,
192.168.28.3,25/10/2024 06.00,883.96,55.5,49.06,,,,,,,,,,,,,,,,,,,,,
192.168.30.2,25/10/2024 06.00,4279.72,55.5,237.52,,,,,,,,,,,,,,,,,,,,,
192.168.32.2,25/10/2024 06.00,558.02,55.5,30.97,,,,,,,,,,,,,,,,,,,,,
192.168.30.3,25/10/2024 06.00,3219.81,55.5,178.7,,,,,,,,,,,,,,,,,,,,,
192.168.31.2,25/10/2024 06.00,2502.83,55.5,138.91,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,25/10/2024 07.00,2955.66,70.92,209.62,,,,,,,,,,,,,,,,,,,,,
192.168.33.2,25/10/2024 07.00,1055.66,70.92,74.87,,,,,,,,,,,,,,,,,,,,,
192.168.30.3,25/10/2024 07.00,3243.4,70.92,230.02,,,,,,,,,,,,,,,,,,,,,
192.168.32.2,25/10/2024 07.00,562.74,70.92,39.91,,,,,,,,,,,,,,,,,,,,,
192.168.28.3,25/10/2024 07.00,885.38,70.92,62.79,,,,,,,,,,,,,,,,,,,,,
192.168.30.2,25/10/2024 07.00,4266.04,70.92,302.55,,,,,,,,,,,,,,,,,,,,,
192.168.31.2,25/10/2024 07.00,2515.57,70.92,178.4,,,,,,,,,,,,,,,,,,,,,
192.168.28.2,25/10/2024 07.00,631.6,70.92,44.79,,,,,,,,,,,,,,,,,,,,,
192.168.33.2,25/10/2024 08.00,1059.43,74.17,78.58,,,,,,,,,,,,,,,,,,,,,
192.168.30.2,25/10/2024 08.00,4258.49,74.17,315.85,,,,,,,,,,,,,,,,,,,,,
192.168.29.2,25/10/2024 08.00,2968.87,74.17,220.2,,,,,,,,,,,,,,,,,,,,,
192.168.28.3,25/10/2024 08.00,881.6,74.17,65.39,,,,,,,,,,,,,,,,,,,,,
192.168.28.2,25/10/2024 08.00,633.49,74.17,46.99,,,,,,,,,,,,,,,,,,,,,
192.168.31.2,25/10/2024 08.00,2473.11,74.17,183.43,,,,,,,,,,,,,,,,,,,,,
192.168.32.2,25/10/2024 08.00,557.08,74.17,41.32,,,,,,,,,,,,,,,,,,,,,
192.168.30.3,25/10/2024 08.00,3193.4,74.17,236.85,,,,,,,,,,,,,,,,,,,,,
